Sparsification fractions,Ensemble_rmse_values_Train,Ensemble_rmse_values_Test,Ensemble_rmse_values_OOD_EXP,Ensemble_rmse_values_OOD_MD
0.804,2.6840653,16.769458338656897,34.92713279613012,63.34220143018725
0.805,2.6901443,16.610041768591994,35.28016490840873,63.34220143018725
0.806,2.6974332,16.610041768591994,35.28016490840873,63.18258010150574
0.807,2.7033858,16.665445654034432,35.28016490840873,63.18258010150574
0.808,2.7105756,16.64390112452857,35.28016490840873,63.46982383248212
0.809,2.716469,16.645195142214533,34.9570325230356,63.46982383248212
0.81,2.714257,16.645195142214533,34.9570325230356,63.39877020954769
0.811,2.7199318,16.703871627914328,34.9570325230356,63.576469305154696
0.812,2.7274468,16.766654557321285,34.9570325230356,63.576469305154696
0.8130000000000001,2.7337158,16.766654557321285,35.34247940766144,63.82337226210189
0.8140000000000001,2.739928,16.82978808361289,35.34247940766144,63.82337226210189
0.8150000000000001,2.746151,16.232592128563844,35.34247940766144,64.12533936744792
0.8160000000000001,2.753502,16.232592128563844,35.34247940766144,64.12533936744792
0.8170000000000001,2.7596848,16.29405665859882,35.69791638489054,64.18736449263957
0.8180000000000001,2.7659667,16.286115515150826,35.69791638489054,64.18736449263957
0.8190000000000001,2.7710593,16.286115515150826,35.69791638489054,64.49303617041562
0.8200000000000001,2.7786908,16.340162671913266,35.69791638489054,64.80764712888123
0.8210000000000001,2.7867715,16.38038211650061,36.06613445059087,64.80764712888123
0.8220000000000001,2.793573,16.42558117191493,36.06613445059087,65.10399410048969
0.8230000000000001,2.8010523,16.42558117191493,36.06613445059087,65.10399410048969
0.8240000000000001,2.7959719,16.47948076563107,36.06613445059087,65.41949256006127
0.8250000000000001,2.8044472,16.422649980340264,36.431234768224776,65.41949256006127
0.8260000000000001,2.8116136,16.422649980340264,36.431234768224776,65.74584610566455
0.8270000000000001,2.8193424,16.48785188576755,36.431234768224776,65.54062904275459
0.8280000000000001,2.8264863,16.50241297315318,36.431234768224776,65.54062904275459
0.8290000000000001,2.8348973,16.50241297315318,36.431234768224776,65.73358081692282
0.8300000000000001,2.841039,16.57063664521047,36.805390539789876,65.73358081692282
0.8310000000000001,2.8495095,16.600382237909624,36.805390539789876,65.8155915236721
0.8320000000000001,2.8538222,16.600382237909624,36.805390539789876,65.8155915236721
0.833,2.8616488,16.6000224291808,36.805390539789876,65.84244990466247
0.834,2.8689373,16.462541084411626,36.814791328254515,66.02733934557854
0.835,2.8778274,16.462541084411626,36.814791328254515,66.02733934557854
0.836,2.8839362,16.45390476095685,36.814791328254515,66.21590855123401
0.837,2.875555,16.517772003119617,36.814791328254515,66.21590855123401
0.838,2.8826816,16.591024794213673,36.429447070603786,65.43298063909012
0.839,2.89139,16.591024794213673,36.429447070603786,65.43298063909012
0.84,2.9007862,16.657621789355893,36.429447070603786,65.4477987888373
0.841,2.908769,16.682917803927534,36.429447070603786,65.7728708368653
0.842,2.9158676,16.682917803927534,36.31659573048981,65.7728708368653
0.843,2.921141,16.725487750240056,36.31659573048981,66.03785788273963
0.844,2.9310746,16.79282087615394,36.31659573048981,66.03785788273963
0.845,2.9385285,16.79282087615394,36.31659573048981,66.37230772015297
0.846,2.9484482,16.870387021725197,36.676479835753995,66.37230772015297
0.847,2.9570913,16.903828985528456,36.676479835753995,63.77048277564153
0.848,2.9633899,16.903828985528456,36.676479835753995,63.77048277564153
0.849,2.9714532,16.454891999892,36.676479835753995,63.68875972709926
0.85,2.9817657,16.533485357660727,36.78911897947877,64.06214758557164
0.851,2.9894037,11.841640951917046,36.78911897947877,64.06214758557164
0.852,2.9996068,11.841640951917046,36.78911897947877,64.43920191059433
0.853,3.0085607,11.896241246062825,36.78911897947877,64.43920191059433
0.854,3.0186505,11.66497656131394,36.78911897947877,64.82534111035852
0.855,3.0267832,11.66497656131394,36.94450959695988,64.82534111035852
0.856,3.0281618,11.67826753461999,36.94450959695988,65.12471503255901
0.857,3.0373092,11.718686804393187,36.94450959695988,65.51410646238224
0.858,3.048082,11.718686804393187,36.94450959695988,65.51410646238224
0.859,3.0571015,11.764066466801232,37.10589945270336,65.74525185224464
0.86,3.061736,11.824506166372872,37.10589945270336,65.74525185224464
0.861,3.0730968,11.824506166372872,37.10589945270336,64.72011796528263
0.862,3.0827909,11.881738342018236,37.10589945270336,64.72011796528263
0.863,3.0935116,11.943790736771899,37.603659608011135,64.5108839420284
0.864,3.1033454,11.838168704660905,37.603659608011135,64.85607188725783
0.865,3.1148672,11.838168704660905,37.603659608011135,64.85607188725783
0.866,3.1241608,11.761199738853088,37.603659608011135,65.07744453671384
0.867,3.135954,11.74389155590857,35.66182649685424,65.07744453671384
0.868,3.1452796,11.74389155590857,35.66182649685424,65.50896357358616
0.869,3.1470504,11.280883601308897,35.66182649685424,65.50896357358616
0.87,3.1575983,11.318338875546544,35.66182649685424,65.77093950367032
0.871,3.1694865,11.318338875546544,36.22842877744141,65.77093950367032
0.872,3.18,11.370764019842627,36.22842877744141,65.0033499954742
0.873,3.192649,11.368694413954824,36.22842877744141,65.39947330204325
0.874,3.2033541,11.368694413954824,36.22842877744141,65.39947330204325
0.875,3.2070243,11.417577479183064,34.8888483161357,61.09981876440551
0.876,3.218364,11.482784651851366,34.8888483161357,61.09981876440551
0.877,3.230127,11.549018611269945,34.8888483161357,61.416301781598456
0.878,3.239781,11.549018611269945,34.8888483161357,61.416301781598456
0.879,3.25381,11.612033688787893,34.8888483161357,61.856244021479164
0.88,3.26815,11.671021992230488,35.48526245622888,62.2044375279622
0.881,3.2793152,11.671021992230488,35.48526245622888,62.2044375279622
0.882,3.2938676,11.683153470143331,35.48526245622888,62.552081320740776
0.883,3.3046405,11.754005981227078,35.48526245622888,62.552081320740776
0.884,3.3080237,11.754005981227078,36.0905040722535,59.94505150004277
0.885,3.3174715,11.738047584257188,36.0905040722535,59.94505150004277
0.886,3.3043435,11.778820855624094,36.0905040722535,60.09454650668384
0.887,3.3164046,11.778820855624094,36.0905040722535,60.51521823559651
0.888,3.331684,11.852895494905278,36.264888797144685,60.51521823559651
0.889,3.3437862,11.810767778672345,36.264888797144685,60.99212318121557
0.89,3.358847,11.810767778672345,36.264888797144685,60.99212318121557
0.891,3.372395,11.886004846614597,36.264888797144685,61.45818041650679
0.892,3.3884807,11.810810869647815,36.93567260141871,61.45818041650679
0.893,3.4022899,11.59631064518796,36.93567260141871,60.999421243062514
0.894,3.4044287,11.59631064518796,36.93567260141871,61.41821318910326
0.895,3.4161632,9.708171824879523,36.93567260141871,61.41821318910326
0.896,3.4333982,9.609077989665838,37.652884651554736,61.93345956282113
0.897,3.448295,9.609077989665838,37.652884651554736,61.93345956282113
0.898,3.4654279,9.42816526606123,37.652884651554736,62.06032106886456
0.899,3.4806805,9.166879193720952,37.652884651554736,62.06032106886456
0.9,3.498406,9.166879193720952,38.39041691506657,62.52412351463399
0.901,3.5170503,9.188587104707008,38.39041691506657,62.52412351463399
0.902,3.5325599,9.172161724697688,38.39041691506657,62.567260864186935
0.903,3.5514758,9.172161724697688,38.39041691506657,62.28498378153346
0.904,3.5679655,9.23717706680157,38.39041691506657,62.28498378153346
0.905,3.5867043,9.245867366162795,39.21533781993906,61.68746326282847
0.906,3.6037014,9.314817377776833,39.21533781993906,61.68746326282847
0.907,3.6244278,9.314817377776833,39.21533781993906,60.3633872553004
0.908,3.638399,9.030096482049977,39.21533781993906,60.3633872553004
0.909,3.6591897,8.314140278691648,40.09653255664236,60.94095139750053
0.91,3.6771395,8.314140278691648,40.09653255664236,61.50918809097735
0.911,3.6986856,8.380642399517138,40.09653255664236,61.50918809097735
0.912,3.716963,8.448758463012709,40.09653255664236,61.99294654027558
0.913,3.7131186,8.448758463012709,41.039946885271526,61.99294654027558
0.914,3.7315753,8.500377544889353,41.039946885271526,62.26833938352338
0.915,3.7544875,7.816022290560884,41.039946885271526,62.26833938352338
0.916,3.7737517,7.816022290560884,41.039946885271526,62.605170499589526
0.917,3.7967193,7.71909046295297,41.30946960067683,63.2663285290782
0.918,3.8146908,7.629841871388959,41.30946960067683,63.2663285290782
0.919,3.8384748,7.6957105338571665,41.30946960067683,63.54649644982132
0.92,3.8633215,7.6957105338571665,41.30946960067683,63.54649644982132
0.921,3.8808255,7.644720162065521,42.358167131355806,64.18760759282861
0.922,3.9070451,7.673419273189532,42.358167131355806,64.18760759282861
0.923,3.929104,7.673419273189532,42.358167131355806,62.58690898369078
0.924,3.9558063,7.737557185065195,42.358167131355806,62.58690898369078
0.925,3.9792283,7.737898873920936,43.49758838520952,62.76759460882577
0.926,4.007721,7.737898873920936,43.49758838520952,63.44389589901564
0.927,4.0251327,7.702699213639616,43.49758838520952,63.44389589901564
0.928,0.76116765,7.532287406469003,43.49758838520952,64.20907358851383
0.929,0.7648349,7.532287406469003,43.49758838520952,64.20907358851383
0.93,0.744774,7.59800149131634,32.433460998092315,64.38347310325713
0.931,0.74301666,7.661928717527958,32.433460998092315,64.38347310325713
0.932,0.7424501,7.726467691177558,32.433460998092315,65.12773836936199
0.933,0.738815,7.726467691177558,32.433460998092315,65.5690121537275
0.934,0.7412154,7.801861296163659,10.334637822567585,65.5690121537275
0.935,0.7432458,7.875606006325731,10.334637822567585,65.39033111263427
0.936,0.74609005,7.875606006325731,10.334637822567585,65.39033111263427
0.937,0.7491777,7.963900281685286,10.334637822567585,64.20359598917322
0.9380000000000001,0.7505533,7.984054733657669,9.778817584081448,64.20359598917322
0.9390000000000001,0.747353,7.984054733657669,9.778817584081448,64.35742926660183
0.9400000000000001,0.74025244,8.064510740253162,9.778817584081448,65.19659013276761
0.9410000000000001,0.740441,7.811694717572568,9.778817584081448,65.19659013276761
0.9420000000000001,0.7401164,7.811694717572568,9.859619883331797,65.78886360371982
0.9430000000000001,0.7427998,6.241514792419915,9.859619883331797,65.78886360371982
0.9440000000000001,0.74576086,6.265072211134042,9.859619883331797,61.58140433127624
0.9450000000000001,0.7392194,6.265072211134042,9.859619883331797,61.58140433127624
0.9460000000000001,0.7431263,5.968139122769533,10.190211194891058,60.272980503745345
0.9470000000000001,0.74001586,5.937922964479158,10.190211194891058,61.20938873296478
0.9480000000000001,0.7374676,5.857154570843988,10.190211194891058,61.20938873296478
0.9490000000000001,0.7407716,5.857154570843988,10.190211194891058,58.83629657124957
0.9500000000000001,0.7407119,5.861317746170784,10.585082326002937,58.83629657124957
0.9510000000000001,0.7346822,5.89385110578294,10.585082326002937,57.70432893941565
0.9520000000000001,0.7258973,5.89385110578294,10.585082326002937,57.70432893941565
0.9530000000000001,0.7311998,5.886327822981037,10.585082326002937,58.65581939394808
0.9540000000000001,0.725649,5.9602979521113175,10.585082326002937,58.65581939394808
0.9550000000000001,0.72838587,5.9602979521113175,10.396434607345993,59.56804090600211
0.9560000000000001,0.6949072,5.981435570113404,10.396434607345993,57.79568467257384
0.9570000000000001,0.69999397,6.080242008066747,10.396434607345993,57.79568467257384
0.9580000000000001,0.6778357,6.080242008066747,10.396434607345993,56.651720189838386
0.9590000000000001,0.67495376,6.135149726940582,10.165437235096947,56.651720189838386
0.96,0.6799998,6.1299235714510525,10.165437235096947,56.876214814639184
0.961,0.6816811,6.225001688878309,10.165437235096947,56.876214814639184
0.962,0.6875206,6.225001688878309,10.165437235096947,46.83272578315623
0.963,0.6896847,6.342753175223731,9.562615482384937,46.646818347827214
0.964,0.69313335,6.373335661493382,9.562615482384937,46.646818347827214
0.965,0.6926516,6.373335661493382,9.562615482384937,46.667870904396594
0.966,0.6996218,6.495869675593135,9.562615482384937,46.667870904396594
0.967,0.7000247,6.63479160724479,9.569906081689089,46.374764475134825
0.968,0.70038396,6.63479160724479,9.569906081689089,46.374764475134825
0.969,0.7022499,6.55424057727849,9.569906081689089,45.676700164583856
0.97,0.71083575,6.273557184925979,9.569906081689089,46.885217778188
0.971,0.7177601,6.273557184925979,10.197207823946801,46.885217778188
0.972,0.7074191,6.423871266170214,10.197207823946801,45.75193019522161
0.973,0.7123513,6.352783132984619,10.197207823946801,45.75193019522161
0.974,0.7236375,6.517258374245198,10.197207823946801,45.49730851241219
0.975,0.73055017,6.517258374245198,10.97799195639369,45.49730851241219
0.976,0.7391902,6.632103555963568,10.97799195639369,46.922268453842555
0.977,0.7485566,6.8165389374288115,10.97799195639369,46.922268453842555
0.978,0.73480165,6.8165389374288115,10.97799195639369,48.41313012132835
0.979,0.73756677,7.0316917793563825,10.97799195639369,50.36313710051625
0.98,0.73413426,7.246803841986096,11.013106422062242,50.36313710051625
0.981,0.60421777,7.246803841986096,11.013106422062242,52.25715312257767
0.982,0.5906034,7.515578501593723,11.013106422062242,52.25715312257767
0.983,0.5693727,6.919952625189876,11.013106422062242,53.92019478306756
0.984,0.5769552,6.919952625189876,11.229629073851406,53.92019478306756
0.985,0.5720981,4.222086063323586,11.229629073851406,56.14954042233231
0.986,0.5806041,4.404757810399322,11.229629073851406,56.258217721059516
0.987,0.5733334,4.442639093685199,11.229629073851406,56.258217721059516
0.988,0.56412655,4.442639093685199,12.966260630711943,55.144018285043266
0.989,0.5613521,4.68679832940247,12.966260630711943,55.144018285043266
0.99,0.56803685,4.820679179795048,12.966260630711943,56.9903203241218
0.991,0.58995473,4.820679179795048,12.966260630711943,56.9903203241218
0.992,0.60811275,5.183059000156049,14.298543559808541,61.57354555742317
0.993,0.46606582,5.062850489708658,14.298543559808541,60.60129909724874
0.994,0.48171043,5.062850489708658,14.298543559808541,60.60129909724874
0.995,0.47147498,3.256081901073108,14.298543559808541,49.63272053971613
0.996,0.4048716,2.642097554558561,14.789798736572266,49.63272053971613
0.997,0.34542477,2.642097554558561,14.789798736572266,55.600927097299106
0.998,0.28727633,3.2173307080908415,14.789798736572266,55.600927097299106
0.999,0.25953105,1.5759030342102047,14.789798736572266,76.93892057998048
