Sparsification_fractions,BNN_rmse_values_Train,BNN_rmse_values_Test,BNN_rmse_values_OOD_EXP,BNN_rmse_values_OOD_MD
0.748,2.5527227704929207,25.912053562356302,30.640075494634996,56.514542220556
0.749,2.5477711793948936,25.965490243305897,30.640075494634996,56.514542220556
0.75,2.5495436283151043,25.961677642692255,30.88560991400377,56.700188363557494
0.751,2.5485498392948087,25.961677642692255,30.88560991400377,55.113628355535916
0.752,2.550215379609888,25.575987020774573,30.88560991400377,55.113628355535916
0.753,2.547771866664729,25.65051749269342,30.88560991400377,55.25919782651349
0.754,2.5438951730346555,25.724398157511473,30.88560991400377,55.25919782651349
0.755,2.5405612627161642,25.724398157511473,31.12295195379204,55.44997537374872
0.756,2.5423254633561516,25.433196806807185,31.12295195379204,55.44997537374872
0.757,2.5409661129862195,25.206533348366353,31.12295195379204,55.54653364744077
0.758,2.5417150626742306,25.206533348366353,31.12295195379204,55.727495126724584
0.759,2.537789089467384,25.259475537354714,31.218116090515874,55.727495126724584
0.76,2.535131151993451,25.31921113279948,31.218116090515874,55.93192176345332
0.761,2.532775656613036,25.31921113279948,31.218116090515874,55.93192176345332
0.762,2.530280325068001,25.333380228501664,31.218116090515874,56.04417094616975
0.763,2.529947633820017,25.410175728819738,31.354156171365315,56.04417094616975
0.764,2.5289120849438405,25.410175728819738,31.354156171365315,56.25290226876257
0.765,2.5309050460642157,24.958847668237855,31.354156171365315,56.25290226876257
0.766,2.5169646740202922,25.017906102508505,31.354156171365315,56.01575058193742
0.767,2.5129658451531323,25.017906102508505,31.549468715016417,56.2194485394705
0.768,2.514879341065871,23.625297501486504,31.549468715016417,56.2194485394705
0.769,2.512144814002875,23.638231076440547,31.549468715016417,56.429703130823796
0.77,2.5041778348178143,23.71212244545199,31.549468715016417,56.429703130823796
0.771,2.507276355091284,23.71212244545199,31.74468415965362,56.45324168126149
0.772,2.510255392739986,23.717522246438435,31.74468415965362,56.45324168126149
0.773,2.5084054473732134,23.787352875893284,31.74468415965362,56.586810898303725
0.774,2.50520552184581,23.787352875893284,31.74468415965362,52.09173203323728
0.775,2.4852153144919167,23.826620578150493,31.47619963588869,52.09173203323728
0.776,2.484491575945658,23.820139219079685,31.47619963588869,52.19151201815139
0.777,2.487636350847672,23.820139219079685,31.47619963588869,52.19151201815139
0.778,2.4847167784716455,22.90303224735329,31.47619963588869,52.38015123670785
0.779,2.4660162837860318,22.935074923043906,31.47619963588869,52.38015123670785
0.78,2.4637418284667447,22.935074923043906,31.771370426345545,52.58414497186695
0.781,2.4661998386210353,23.002699821689717,31.771370426345545,52.69010524854322
0.782,2.4663603631602116,23.06916973715494,31.771370426345545,52.69010524854322
0.783,2.4595018765200165,23.075370774637175,31.771370426345545,52.595432952411606
0.784,2.446296617227782,23.075370774637175,31.918166278366755,52.595432952411606
0.785,2.4494343708166264,23.109200258294003,31.918166278366755,52.77347272507686
0.786,2.433949407249571,23.113308315192814,31.918166278366755,52.77347272507686
0.787,2.436090171306954,23.113308315192814,31.918166278366755,52.70275308707817
0.788,2.4365921101975783,23.126675327452638,31.281199064981692,52.469961394226736
0.789,2.4402988497700075,23.177863468425173,31.281199064981692,52.469961394226736
0.79,2.4383397300471645,23.177863468425173,31.281199064981692,52.61066140514245
0.791,2.434759507367153,23.256978490228352,31.281199064981692,52.61066140514245
0.792,2.43623083557295,23.33046547891566,30.025901983455718,52.22713309993553
0.793,2.4328147332538492,23.33046547891566,30.025901983455718,52.22713309993553
0.794,2.430564067647544,23.393021866904334,30.025901983455718,52.39693588315971
0.795,2.4292932045982885,23.474472499016002,30.025901983455718,52.39693588315971
0.796,2.4320039671014824,23.555734523875326,30.205512935516115,52.46481977694483
0.797,2.4304859467330284,23.555734523875326,30.205512935516115,51.950429525617174
0.798,2.425163425685499,23.638599185746084,30.205512935516115,51.950429525617174
0.799,2.4284162206309325,23.68725664116049,30.205512935516115,51.931964736721305
0.8,2.4291836293078672,23.68725664116049,30.45629563546294,51.931964736721305
0.801,2.4213302517326714,23.49072365829313,30.45629563546294,52.12894557679608
0.802,2.419667122751673,23.321935049000388,30.45629563546294,52.12894557679608
0.803,2.421502204335745,23.321935049000388,30.45629563546294,52.34939947210066
0.804,2.4225331045665484,22.093141547262015,30.45629563546294,52.5113441529023
0.805,2.419963082149725,21.96701563992788,30.567050267815034,52.5113441529023
0.806,2.410930794652233,21.96701563992788,30.567050267815034,52.49775321186531
0.807,2.410352248462608,22.033943905840093,30.567050267815034,52.49775321186531
0.808,2.40400684814616,22.1118497656998,30.567050267815034,52.72319124064089
0.809,2.4015086537445516,22.190790335505742,30.81495843985463,52.72319124064089
0.81,2.4000943466764295,22.190790335505742,30.81495843985463,52.959653190778646
0.811,2.4011899986272094,21.94325180941862,30.81495843985463,53.19295149228515
0.812,2.406540752355401,21.948410246994886,30.81495843985463,53.19295149228515
0.8130000000000001,2.3974043785090178,21.948410246994886,30.96885801474277,53.438446689368654
0.8140000000000001,2.3923985078779055,22.020627399463894,30.96885801474277,53.438446689368654
0.8150000000000001,2.3881383448710607,21.953570575806737,30.96885801474277,53.24227155218085
0.8160000000000001,2.3914360634540848,21.953570575806737,30.96885801474277,53.24227155218085
0.8170000000000001,2.3885690350975315,22.030126263322146,31.314774596884195,53.42554901683861
0.8180000000000001,2.387186352549801,22.098086031722236,31.314774596884195,53.42554901683861
0.8190000000000001,2.385190935933331,22.098086031722236,31.314774596884195,53.63954360034126
0.8200000000000001,2.3647343350225944,22.17950548907978,31.314774596884195,53.81539375878926
0.8210000000000001,2.359679283867558,21.716373213563116,30.08056709345118,53.81539375878926
0.8220000000000001,2.3632192522174926,21.80099756352498,30.08056709345118,53.601525034601934
0.8230000000000001,2.3493069741451786,21.80099756352498,30.08056709345118,53.601525034601934
0.8240000000000001,2.348263621324111,20.896094004475863,30.08056709345118,53.69245354920598
0.8250000000000001,2.351073558292592,20.97594568753277,29.950557572592867,53.69245354920598
0.8260000000000001,2.3543653084417957,20.97594568753277,29.950557572592867,53.78778322556489
0.8270000000000001,2.3547456635093953,21.06183766138501,29.950557572592867,54.060225547927395
0.8280000000000001,2.359198736775747,21.14584894156238,29.950557572592867,54.060225547927395
0.8290000000000001,2.3462621678405284,21.14584894156238,29.950557572592867,54.24559197687458
0.8300000000000001,2.3483851776590132,21.234903907606657,30.31196075104761,54.24559197687458
0.8310000000000001,2.3470622871823563,21.322845654029596,30.31196075104761,54.45456401504788
0.8320000000000001,2.3512273601403195,21.322845654029596,30.31196075104761,54.45456401504788
0.833,2.3534986578548573,21.414329896857122,30.31196075104761,54.71883986020423
0.834,2.348319237201247,21.504878190243662,30.490161405086283,54.98818154717689
0.835,2.3516010712181377,21.504878190243662,30.490161405086283,54.98818154717689
0.836,2.343510657752741,21.59806255353644,30.490161405086283,54.887456219621605
0.837,2.3481166931080018,21.687912255910536,30.490161405086283,54.887456219621605
0.838,2.3469301294410303,21.77897323584746,30.68645735922923,55.162320484645434
0.839,2.342719947187392,21.77897323584746,30.68645735922923,55.162320484645434
0.84,2.341166843907529,21.807566959084017,30.68645735922923,55.41766520004015
0.841,2.337216233704488,21.90641144011843,30.68645735922923,55.49063694995699
0.842,2.333718129726237,21.90641144011843,31.081475791811574,55.49063694995699
0.843,2.338332882181059,22.004903948941894,31.081475791811574,55.77583435611374
0.844,2.326131353038681,22.081935960454913,31.081475791811574,55.77583435611374
0.845,2.3051368040817546,22.081935960454913,31.081475791811574,55.80950541994344
0.846,2.2861879910053906,21.917127500960387,31.495948992868648,55.80950541994344
0.847,2.289796968986013,21.723872672446184,31.495948992868648,56.11698820922627
0.848,2.277807354070851,21.723872672446184,31.495948992868648,56.11698820922627
0.849,2.2836158235607384,21.81359026959337,31.495948992868648,55.98412162911289
0.85,2.2555693210803227,21.899791538434695,31.765601294313154,56.311507881719585
0.851,2.2584978428017393,21.8145550810645,31.765601294313154,56.311507881719585
0.852,2.248643203472797,21.8145550810645,31.765601294313154,56.641503026612575
0.853,2.2417931692177464,21.918325987130178,31.765601294313154,56.641503026612575
0.854,2.2378720681684867,22.02467039461364,31.765601294313154,56.97673346436374
0.855,2.2398710322118474,22.02467039461364,31.35323813714746,56.97673346436374
0.856,2.220547519202902,22.134481618019528,31.35323813714746,56.892015287509665
0.857,2.2243935652619116,21.021748779640905,31.35323813714746,56.95267171994395
0.858,2.21127559070556,21.021748779640905,31.35323813714746,56.95267171994395
0.859,2.2117650369802484,20.566346871120967,31.662128217973816,56.51723750523957
0.86,2.214450518330389,20.60898543267397,31.662128217973816,56.51723750523957
0.861,2.164564464588447,20.60898543267397,31.662128217973816,56.872326720759766
0.862,2.162541349828543,20.695664340285212,31.662128217973816,56.872326720759766
0.863,2.1626930074435315,20.803162513024628,32.13310543169096,57.217925472037386
0.864,2.167253162357504,20.874590933931746,32.13310543169096,57.56875020707002
0.865,2.165171871774854,20.874590933931746,32.13310543169096,57.56875020707002
0.866,2.16083433250241,20.97217825080226,32.13310543169096,57.85432856645263
0.867,2.151523331961064,21.084721086960357,30.593450732819672,57.85432856645263
0.868,2.14441085120053,21.084721086960357,30.593450732819672,58.119580871847695
0.869,2.1460288662262994,19.390318079469615,30.593450732819672,58.119580871847695
0.87,2.1486475980921287,19.48612629366049,30.593450732819672,56.83847126851905
0.871,2.1551571241633036,19.48612629366049,30.819597355631853,56.83847126851905
0.872,2.143922894919627,19.58334919896653,30.819597355631853,57.1567813945204
0.873,2.1454885836855513,19.68839211963959,30.819597355631853,57.445387909264916
0.874,2.1255577132463825,19.68839211963959,30.819597355631853,57.445387909264916
0.875,2.1266991674567093,19.244219230457578,31.139258494598078,57.635708853414016
0.876,2.1258630965928718,19.34775349169162,31.139258494598078,57.635708853414016
0.877,2.1211086058064783,19.437041770399794,31.139258494598078,57.98667183526582
0.878,2.1215423110728446,19.437041770399794,31.139258494598078,57.98667183526582
0.879,2.122508850607407,19.54090759810029,31.139258494598078,58.022450679726646
0.88,2.126025906900743,19.65217066471738,31.41339073065934,57.52564670314381
0.881,2.128540668201774,19.65217066471738,31.41339073065934,57.52564670314381
0.882,2.122503712697956,19.751376157575365,31.41339073065934,57.88549540915885
0.883,2.1279458265387374,19.61491163737144,31.41339073065934,57.88549540915885
0.884,2.118053498393032,19.61491163737144,31.96624531169402,57.88781065691716
0.885,2.1218001849093255,19.730282364674036,31.96624531169402,57.88781065691716
0.886,2.0904050858535563,19.844975270825906,31.96624531169402,56.92940465610415
0.887,2.0924869816875873,19.844975270825906,31.96624531169402,57.368081072489616
0.888,2.0922663141557876,19.646023686296175,32.54152896370004,57.368081072489616
0.889,2.0922782090693612,19.7731833153117,32.54152896370004,57.59945995125349
0.89,2.0780670568582966,19.7731833153117,32.54152896370004,57.59945995125349
0.891,2.071817194012354,19.897459362524145,32.54152896370004,57.76023453927096
0.892,2.0729205268972213,20.029191096223656,32.756489957320824,57.76023453927096
0.893,2.079337230719369,19.871922467487327,32.756489957320824,57.932530592172405
0.894,2.0706279415039486,19.871922467487327,32.756489957320824,58.38063263432711
0.895,2.0703282105791736,20.006420625741093,32.756489957320824,58.38063263432711
0.896,2.0704329074294674,19.974243465961408,33.11457792749176,58.82963076590562
0.897,2.0698053063297324,19.974243465961408,33.11457792749176,58.82963076590562
0.898,2.050205953603939,19.839502440535902,33.11457792749176,59.29807930404357
0.899,2.0509710160655867,19.86883737537833,33.11457792749176,59.29807930404357
0.9,2.051602046374755,19.86883737537833,33.7238245269793,59.75886543133032
0.901,2.043051013561215,19.846542488685177,33.7238245269793,59.75886543133032
0.902,2.0472118598746745,19.742308936921617,33.7238245269793,59.668965275091644
0.903,2.043273526860919,19.742308936921617,33.7238245269793,60.20519301053682
0.904,2.0417703080089527,19.769548109273927,33.7238245269793,60.20519301053682
0.905,2.047642354082933,19.744222035664706,31.242868322418982,58.87273799873687
0.906,2.0355174143491994,19.89356413608623,31.242868322418982,58.87273799873687
0.907,2.036975859063449,19.89356413608623,31.242868322418982,58.47560724501077
0.908,2.044548316229748,19.946539183777894,31.242868322418982,58.47560724501077
0.909,2.0248544790419296,20.102508772592138,31.91683732971526,59.03256923578946
0.91,2.0161106935050297,20.102508772592138,31.91683732971526,59.58875982331877
0.911,2.010360658947398,20.263837449423807,31.91683732971526,59.58875982331877
0.912,2.004405812158345,20.428913304105166,31.91683732971526,59.64694743447287
0.913,2.0083793677145625,20.428913304105166,32.65747525054133,59.64694743447287
0.914,2.0029484549827727,20.598450651398494,32.65747525054133,59.51430394624487
0.915,2.000671205681897,20.757022091287507,32.65747525054133,59.51430394624487
0.916,1.9998118626789945,20.757022091287507,32.65747525054133,60.12416983754875
0.917,2.001861466611454,20.836975152333714,33.445457584029604,60.633810488252685
0.918,2.0077478616685513,21.00826859132535,33.445457584029604,60.633810488252685
0.919,2.00926063075739,21.19501187124578,33.445457584029604,60.28784915028368
0.92,1.9992748767512465,21.19501187124578,33.445457584029604,60.28784915028368
0.921,2.0043662823187947,21.377155718549503,30.75687936954809,60.94049052014136
0.922,1.9906293038005702,20.93647266307094,30.75687936954809,60.94049052014136
0.923,1.9884146848205349,20.93647266307094,30.75687936954809,61.47319232616923
0.924,1.9782185346520968,21.07895155526734,30.75687936954809,61.47319232616923
0.925,1.9789203304883047,21.274572366030988,31.59779094827311,62.14689493296027
0.926,1.9849130419097563,21.274572366030988,31.59779094827311,62.781501363266514
0.927,1.9762721752380545,21.481364339858782,31.59779094827311,62.781501363266514
0.928,1.9736388206306712,21.64036983398633,31.59779094827311,63.30608501525407
0.929,1.9780127384586748,21.64036983398633,31.59779094827311,63.30608501525407
0.93,1.973900839169176,21.852924774771495,32.510394848396096,64.03522807334238
0.931,1.977352419788913,21.88727256139395,32.510394848396096,64.03522807334238
0.932,1.9566357811517483,22.118455711299088,32.510394848396096,64.50289220286676
0.933,1.9644340717174211,22.118455711299088,32.510394848396096,65.22478013688956
0.934,1.9786150300873082,22.282398342226518,33.490430985350656,65.22478013688956
0.935,1.9762609670306779,22.526631499259196,33.490430985350656,66.08772030698273
0.936,1.9866735203713686,22.526631499259196,33.490430985350656,66.08772030698273
0.937,1.9844816840606838,22.687544806856028,33.490430985350656,66.7864258350897
0.9380000000000001,1.9756011813769254,22.934460414907736,32.292020350725394,66.7864258350897
0.9390000000000001,1.9557335814109236,22.934460414907736,32.292020350725394,66.8044215492429
0.9400000000000001,1.9289344953855267,23.202767585617703,32.292020350725394,66.89561277729618
0.9410000000000001,1.9221574916805502,19.220619333357284,32.292020350725394,66.89561277729618
0.9420000000000001,1.9353415896051434,19.220619333357284,33.099668506995435,67.45764124777519
0.9430000000000001,1.9217227204303955,19.38806538455894,33.099668506995435,67.45764124777519
0.9440000000000001,1.9234332458110825,19.634605414471242,33.099668506995435,55.59687255544593
0.9450000000000001,1.9155596135681137,19.634605414471242,33.099668506995435,55.59687255544593
0.9460000000000001,1.9198883835940064,19.884218516400864,33.786499578302724,56.423017513480566
0.9470000000000001,1.9172160577310258,20.074562553712557,33.786499578302724,57.35565820586167
0.9480000000000001,1.9235644385833373,20.287222963150107,33.786499578302724,57.35565820586167
0.9490000000000001,1.9276750932655777,20.287222963150107,33.786499578302724,56.45884323580409
0.9500000000000001,1.8969221195238926,18.214831738840548,34.80390499561961,56.45884323580409
0.9510000000000001,1.905960858445009,18.31013475483395,34.80390499561961,50.347506484186724
0.9520000000000001,1.9133132740049132,18.31013475483395,34.80390499561961,50.347506484186724
0.9530000000000001,1.885803220453448,18.579735326993973,34.80390499561961,50.26788627824239
0.9540000000000001,1.886234441926679,18.65326296920826,34.80390499561961,50.26788627824239
0.9550000000000001,1.8832886018862427,18.65326296920826,36.000806708801115,51.224211075260385
0.9560000000000001,1.8829435925581706,18.85534345273238,36.000806708801115,51.01933743447908
0.9570000000000001,1.9023228434391324,18.797463435450208,36.000806708801115,51.01933743447908
0.9580000000000001,1.906869041770931,18.797463435450208,36.000806708801115,52.06982162730463
0.9590000000000001,1.9080561169045038,19.099504369642226,35.80080052714219,52.06982162730463
0.96,1.9012204983442171,18.302734444593227,35.80080052714219,53.16004499818268
0.961,1.8999383385975501,18.629105012881094,35.80080052714219,53.16004499818268
0.962,1.870468132200045,18.629105012881094,35.80080052714219,53.945947812154856
0.963,1.8818648427999558,17.089976048778393,37.272313737723856,55.151876726529366
0.964,1.8264816853437247,17.048671652129144,37.272313737723856,55.151876726529366
0.965,1.8191953989787093,17.048671652129144,37.272313737723856,53.45489531044998
0.966,1.795646716360792,17.351922266187543,37.272313737723856,53.45489531044998
0.967,1.7796905076574119,17.723059828958878,39.52261150027087,54.755590749933546
0.968,1.7653734691911767,17.723059828958878,39.52261150027087,54.755590749933546
0.969,1.7492560210995944,17.90745505625528,39.52261150027087,55.943515835849475
0.97,1.7712714324323349,18.29035236466324,39.52261150027087,54.131282552250056
0.971,1.7769774358272903,18.29035236466324,41.52271690513065,54.131282552250056
0.972,1.7920873530337809,18.7261003660652,41.52271690513065,49.67120284300809
0.973,1.7949722223300926,19.154228336892707,41.52271690513065,49.67120284300809
0.974,1.8004749717393163,19.360561889250608,41.52271690513065,50.90376953431433
0.975,1.8157216603831507,19.360561889250608,44.04530589283952,50.90376953431433
0.976,1.8002191854224172,19.921090681233874,44.04530589283952,50.88369403303592
0.977,1.823551233678804,20.316869953047608,44.04530589283952,50.88369403303592
0.978,1.7732960477756774,20.316869953047608,44.04530589283952,51.94840939556153
0.979,1.803303081227251,20.9831723802797,44.04530589283952,52.97271900040301
0.98,1.7921156274205656,21.550556740286577,46.12597756777136,52.97271900040301
0.981,1.6551835248978037,21.550556740286577,46.12597756777136,48.8601860699873
0.982,1.600803653076803,22.016213655206275,46.12597756777136,48.8601860699873
0.983,1.531924506062817,22.89566255255888,46.12597756777136,47.79618776388116
0.984,1.4621593500188514,22.89566255255888,45.01763038106028,47.79618776388116
0.985,1.4276801541200423,23.784407300375925,45.01763038106028,47.77247312996827
0.986,1.4597656180201788,24.945148166629753,45.01763038106028,48.881587573590764
0.987,1.4617160283883548,23.86581434352323,45.01763038106028,48.881587573590764
0.988,1.4703933986684776,23.86581434352323,17.181156544824443,47.34575852553746
0.989,1.4809702228228232,23.133647669333147,17.181156544824443,47.34575852553746
0.99,1.4453460881284037,23.917609483909175,17.181156544824443,51.13844817440969
0.991,1.2318633934788639,23.917609483909175,17.181156544824443,51.13844817440969
0.992,1.2012568659781182,25.833969119082433,15.7621155213053,52.81914745069753
0.993,1.143422325959321,28.29834634175756,15.7621155213053,57.79644105634632
0.994,1.0864752758794587,28.29834634175756,15.7621155213053,57.79644105634632
0.995,1.0921052119863575,31.258203242678366,15.7621155213053,53.73903364809501
0.996,1.117756096277866,35.01826453810045,22.271663665771484,53.73903364809501
0.997,1.055953661471291,35.01826453810045,22.271663665771484,65.78736003940047
0.998,1.1441589823267717,40.567711979470594,22.271663665771484,65.78736003940047
0.999,0.9487249780585425,14.650135040283203,22.271663665771484,72.93144881229003
